"s"	"v"	"n"	"x"	"y"
6	0	4	426.822	864.936
6	0	4	423.045	862.259
6	0	4	419.453	859.484
6	0	4	416.031	856.61
6	0	4	412.764	853.635
6	0	4	409.634	850.557
6	0	4	406.625	847.375
6	0	4	400.908	840.693
6	0	4	395.484	833.578
6	0	4	390.225	826.018
6	0	4	385	818
6	0	4	385	818
6	0	4	380.875	811.826
6	0	4	376.75	805.359
6	0	4	368.5	791.875
6	0	4	360.25	778.203
6	0	4	352	765
6	0	4	352	765
6	0	4	345.861	755.814
6	0	4	342.637	751.366
6	0	4	339.266	747.016
6	0	4	335.712	742.765
6	0	4	331.943	738.615
6	0	4	327.926	734.568
6	0	4	323.625	730.625
6	0	4	319.008	726.787
6	0	4	314.041	723.057
6	0	4	308.69	719.434
6	0	4	302.922	715.922
6	0	4	296.702	712.521
6	0	4	289.998	709.232
6	0	4	282.775	706.058
6	0	4	275	703
6	0	4	275	703
6	0	4	268.145	700.471
6	0	4	261.031	698.141
6	0	4	253.59	696.021
6	0	4	245.75	694.125
6	0	4	237.441	692.463
6	0	4	228.594	691.047
6	0	4	219.137	689.889
6	0	4	209	689
6	0	4	209	689
6	0	4	199.482	688.107
6	0	4	190.422	686.922
6	0	4	181.807	685.432
6	0	4	173.625	683.625
6	0	4	165.865	681.49
6	0	4	158.516	679.016
6	0	4	151.564	676.189
6	0	4	145	673
6	0	4	145	673
6	0	4	140.784	670.368
6	0	4	136.764	667.539
6	0	4	132.941	664.522
6	0	4	129.316	661.326
6	0	4	125.893	657.96
6	0	4	122.671	654.431
6	0	4	119.654	650.749
6	0	4	116.844	646.922
6	0	4	114.241	642.959
6	0	4	111.848	638.868
6	0	4	109.667	634.658
6	0	4	107.699	630.338
6	0	4	105.947	625.916
6	0	4	104.412	621.401
6	0	4	103.095	616.801
6	0	4	102	612.125
6	0	4	101.127	607.382
6	0	4	100.479	602.58
6	0	4	100.057	597.728
6	0	4	99.863	592.834
6	0	4	99.899	587.907
6	0	4	100.167	582.956
6	0	4	100.669	577.99
6	0	4	101.406	573.016
6	0	4	102.381	568.043
6	0	4	103.594	563.081
6	0	4	105.049	558.137
6	0	4	106.746	553.221
6	0	4	108.688	548.34
6	0	4	110.876	543.504
6	0	4	113.313	538.721
6	0	4	116	534
6	0	4	116	534
6	0	4	119.473	528.795
6	0	4	123.156	523.672
6	0	4	127.074	518.619
6	0	4	131.25	513.625
6	0	4	135.707	508.678
6	0	4	140.469	503.766
6	0	4	145.559	498.877
6	0	4	151	494
6	0	4	151	494
6	0	4	160.75	485.312
6	0	4	171.25	476.25
6	0	4	181.375	467.562
6	0	4	190	460
6	0	4	190	460
6	0	4	196.776	454.384
6	0	4	202.867	448.773
6	0	4	208.29	443.151
6	0	4	213.062	437.5
6	0	4	217.202	431.802
6	0	4	220.727	426.039
6	0	4	223.653	420.194
6	0	4	226	414.25
6	0	4	227.784	408.188
6	0	4	229.023	401.992
6	0	4	229.735	395.644
6	0	4	229.938	389.125
6	0	4	229.647	382.419
6	0	4	228.883	375.508
6	0	4	227.661	368.374
6	0	4	226	361
6	0	4	226	361
6	0	4	211	305
6	0	4	211	305
6	0	4	207.484	289.875
6	0	4	205.955	282.289
6	0	4	204.625	274.75
6	0	4	203.529	267.305
6	0	4	202.703	260
6	0	4	202.182	252.883
6	0	4	202	246
6	0	4	202	246
6	0	4	202.114	241.405
6	0	4	202.456	236.817
6	0	4	203.023	232.247
6	0	4	203.816	227.707
6	0	4	204.834	223.21
6	0	4	206.074	218.767
6	0	4	207.536	214.391
6	0	4	209.219	210.094
6	0	4	211.121	205.887
6	0	4	213.243	201.784
6	0	4	215.581	197.795
6	0	4	218.137	193.934
6	0	4	220.907	190.211
6	0	4	223.892	186.64
6	0	4	227.09	183.232
6	0	4	230.5	180
6	0	4	234.121	176.955
6	0	4	237.952	174.11
6	0	4	241.991	171.476
6	0	4	246.238	169.066
6	0	4	250.692	166.892
6	0	4	255.351	164.966
6	0	4	260.215	163.3
6	0	4	265.281	161.906
6	0	4	270.55	160.796
6	0	4	276.02	159.983
6	0	4	281.69	159.478
6	0	4	287.559	159.293
6	0	4	293.625	159.441
6	0	4	299.888	159.933
6	0	4	306.347	160.782
6	0	4	313	162
6	0	4	313	162
6	0	4	320.938	164.09
6	0	4	328.875	166.531
6	0	4	336.625	169.207
6	0	4	344	172
6	0	4	350.812	174.793
6	0	4	356.875	177.469
6	0	4	362	179.91
6	0	4	366	182
6	0	4	366	182
6	0	4	380.078	188.953
6	0	4	392.375	194.875
6	0	4	412	204
6	0	4	412	204
6	0	4	420.355	207.472
6	0	4	428.213	210.4
6	0	4	435.64	212.804
6	0	4	442.703	214.703
6	0	4	449.467	216.115
6	0	4	455.998	217.061
6	0	4	462.362	217.557
6	0	4	468.625	217.625
6	0	4	474.853	217.282
6	0	4	481.111	216.549
6	0	4	487.467	215.443
6	0	4	493.984	213.984
6	0	4	500.731	212.192
6	0	4	507.771	210.084
6	0	4	523	205
6	0	4	523	205
6	0	4	549.625	194.75
6	0	4	580	183
6	0	4	580	183
6	0	4	586.074	180.664
6	0	4	592.969	178.188
6	0	4	608.75	173
6	0	4	626.406	167.812
6	0	4	635.645	165.336
6	0	4	645	163
6	0	4	645	163
6	0	4	665.484	158.453
6	0	4	674.689	156.654
6	0	4	683.625	155.125
6	0	4	692.607	153.83
6	0	4	701.953	152.734
6	0	4	711.979	151.803
6	0	4	723	151
6	0	4	NA	NA
6	0	5	361	102
6	0	5	365.394	98.363
6	0	5	369.945	94.858
6	0	5	374.65	91.486
6	0	5	379.501	88.246
6	0	5	384.494	85.14
6	0	5	389.622	82.167
6	0	5	394.88	79.329
6	0	5	400.262	76.625
6	0	5	405.762	74.056
6	0	5	411.374	71.622
6	0	5	417.094	69.323
6	0	5	422.915	67.16
6	0	5	428.831	65.134
6	0	5	434.836	63.244
6	0	5	440.926	61.491
6	0	5	447.094	59.875
6	0	5	459.641	57.057
6	0	5	472.433	54.793
6	0	5	485.423	53.085
6	0	5	498.566	51.938
6	0	5	511.816	51.352
6	0	5	525.127	51.332
6	0	5	538.454	51.88
6	0	5	551.75	53
6	0	5	564.97	54.694
6	0	5	578.068	56.965
6	0	5	584.557	58.318
6	0	5	590.998	59.816
6	0	5	597.386	61.46
6	0	5	603.715	63.25
6	0	5	609.979	65.187
6	0	5	616.172	67.27
6	0	5	622.289	69.501
6	0	5	628.325	71.879
6	0	5	634.272	74.405
6	0	5	640.126	77.08
6	0	5	645.881	79.903
6	0	5	651.531	82.875
6	0	5	657.071	85.997
6	0	5	662.494	89.268
6	0	5	667.795	92.69
6	0	5	672.968	96.262
6	0	5	678.008	99.985
6	0	5	682.909	103.859
6	0	5	687.664	107.885
6	0	5	692.27	112.062
6	0	5	696.718	116.393
6	0	5	701.005	120.875
6	0	5	705.124	125.511
6	0	5	709.069	130.301
6	0	5	712.835	135.244
6	0	5	716.416	140.341
6	0	5	719.806	145.593
6	0	5	723	151
6	0	5	723	151
6	0	5	726.082	156.054
6	0	5	728.955	161.102
6	0	5	731.62	166.161
6	0	5	734.078	171.25
6	0	5	736.331	176.386
6	0	5	738.381	181.586
6	0	5	740.228	186.868
6	0	5	741.875	192.25
6	0	5	743.323	197.749
6	0	5	744.572	203.383
6	0	5	745.626	209.169
6	0	5	746.484	215.125
6	0	5	747.15	221.269
6	0	5	747.623	227.617
6	0	5	747.906	234.188
6	0	5	748	241
6	0	5	748	241
6	0	5	747.908	247.928
6	0	5	747.641	255.172
6	0	5	746.625	270.375
6	0	5	745.047	286.141
6	0	5	743	302
6	0	5	743	302
6	0	5	741.832	309.689
6	0	5	740.594	316.453
6	0	5	738	328.375
6	0	5	735.406	340.109
6	0	5	734.168	346.639
6	0	5	733	354
6	0	5	733	354
6	0	5	731.921	363.188
6	0	5	731.303	371.674
6	0	5	731.139	379.53
6	0	5	731.422	386.828
6	0	5	732.144	393.64
6	0	5	733.299	400.037
6	0	5	734.878	406.092
6	0	5	736.875	411.875
6	0	5	739.282	417.459
6	0	5	742.092	422.916
6	0	5	745.297	428.317
6	0	5	748.891	433.734
6	0	5	752.865	439.24
6	0	5	757.213	444.904
6	0	5	767	457
6	0	5	767	457
6	0	5	791.5	484
6	0	5	813	508
6	0	5	813	508
6	0	5	819.059	515.41
6	0	5	824.531	522.656
6	0	5	829.488	529.762
6	0	5	834	536.75
6	0	5	838.137	543.645
6	0	5	841.969	550.469
6	0	5	845.566	557.246
6	0	5	849	564
6	0	5	849	564
6	0	5	850.605	567.599
6	0	5	852.043	571.267
6	0	5	853.311	574.994
6	0	5	854.406	578.773
6	0	5	855.326	582.597
6	0	5	856.066	586.456
6	0	5	856.625	590.343
6	0	5	857	594.25
6	0	5	857.187	598.169
6	0	5	857.184	602.091
6	0	5	856.987	606.009
6	0	5	856.594	609.914
6	0	5	856.001	613.799
6	0	5	855.207	617.655
6	0	5	854.208	621.475
6	0	5	853	625.25
6	0	5	851.582	628.972
6	0	5	849.949	632.634
6	0	5	848.1	636.226
6	0	5	846.031	639.742
6	0	5	843.74	643.173
6	0	5	841.223	646.511
6	0	5	838.477	649.747
6	0	5	835.5	652.875
6	0	5	832.289	655.885
6	0	5	828.84	658.771
6	0	5	825.151	661.522
6	0	5	821.219	664.133
6	0	5	817.041	666.594
6	0	5	812.613	668.897
6	0	5	807.934	671.036
6	0	5	803	673
6	0	5	803	673
6	0	5	789.188	677.312
6	0	5	775	681.25
6	0	5	760.812	684.812
6	0	5	747	688
6	0	5	747	688
6	0	5	733.391	690.688
6	0	5	720.625	693
6	0	5	708.047	695.312
6	0	5	695	698
6	0	5	695	698
6	0	5	625	712
6	0	5	625	712
6	0	5	533.625	729.625
6	0	5	455	745
6	0	5	455	745
6	0	5	428.781	750.234
6	0	5	402	755.375
6	0	5	375.969	760.328
6	0	5	352	765
6	0	5	352	765
6	0	5	320.375	771.125
6	0	5	285	778
6	0	5	285	778
6	0	5	272.484	780.219
6	0	5	259.875	782.25
6	0	5	248.578	783.906
6	0	5	240	785
6	0	5	240	785
6	0	5	233.387	785.383
6	0	5	227.046	785.412
6	0	5	220.973	785.099
6	0	5	215.164	784.453
6	0	5	209.616	783.485
6	0	5	204.325	782.205
6	0	5	199.288	780.623
6	0	5	194.5	778.75
6	0	5	189.958	776.595
6	0	5	185.659	774.17
6	0	5	181.599	771.484
6	0	5	177.773	768.547
6	0	5	174.18	765.37
6	0	5	170.813	761.963
6	0	5	167.672	758.336
6	0	5	164.75	754.5
6	0	5	162.045	750.465
6	0	5	159.554	746.24
6	0	5	157.272	741.837
6	0	5	155.195	737.266
6	0	5	153.321	732.536
6	0	5	151.646	727.658
6	0	5	150.165	722.643
6	0	5	148.875	717.5
6	0	5	147.773	712.24
6	0	5	146.854	706.873
6	0	5	146.116	701.409
6	0	5	145.555	695.859
6	0	5	145.166	690.233
6	0	5	144.946	684.541
6	0	5	144.892	678.793
6	0	5	145	673
6	0	5	145	673
6	0	5	145.607	660.596
6	0	5	146.672	648.766
6	0	5	148.182	637.334
6	0	5	150.125	626.125
6	0	5	152.49	614.963
6	0	5	155.266	603.672
6	0	5	158.439	592.076
6	0	5	162	580
6	0	5	162	580
6	0	5	163.601	574.793
6	0	5	165.014	569.66
6	0	5	166.212	564.58
6	0	5	167.172	559.531
6	0	5	167.868	554.495
6	0	5	168.275	549.449
6	0	5	168.369	544.375
6	0	5	168.125	539.25
6	0	5	167.517	534.055
6	0	5	166.521	528.77
6	0	5	165.113	523.373
6	0	5	163.266	517.844
6	0	5	160.956	512.163
6	0	5	158.158	506.309
6	0	5	154.848	500.261
6	0	5	151	494
6	0	5	151	494
6	0	5	146.882	487.146
6	0	5	143.508	480.461
6	0	5	140.849	473.952
6	0	5	138.875	467.625
6	0	5	137.558	461.485
6	0	5	136.867	455.539
6	0	5	136.774	449.792
6	0	5	137.25	444.25
6	0	5	138.265	438.919
6	0	5	139.789	433.805
6	0	5	141.794	428.913
6	0	5	144.25	424.25
6	0	5	147.128	419.821
6	0	5	150.398	415.633
6	0	5	154.032	411.69
6	0	5	158	408
6	0	5	158	408
6	0	5	165.598	401.592
6	0	5	173.969	395.172
6	0	5	182.855	388.822
6	0	5	192	382.625
6	0	5	210.031	371.016
6	0	5	226	361
6	0	5	226	361
6	0	5	241.297	351.445
6	0	5	254.25	343.25
6	0	5	259.877	339.413
6	0	5	264.953	335.617
6	0	5	269.49	331.763
6	0	5	273.5	327.75
6	0	5	276.994	323.479
6	0	5	278.552	321.216
6	0	5	279.984	318.852
6	0	5	281.294	316.372
6	0	5	282.482	313.767
6	0	5	283.551	311.022
6	0	5	284.5	308.125
6	0	5	285.332	305.064
6	0	5	286.049	301.827
6	0	5	287.141	294.773
6	0	5	287.787	286.864
6	0	5	288	278
6	0	5	288	278
6	0	5	288.188	265.188
6	0	5	288.75	255
6	0	5	289.688	244.812
6	0	5	291	232
6	0	5	291	232
6	0	5	292.643	220.338
6	0	5	294.578	209.953
6	0	5	296.818	200.623
6	0	5	299.375	192.125
6	0	5	302.26	184.236
6	0	5	305.484	176.734
6	0	5	309.061	169.396
6	0	5	313	162
6	0	5	313	162
6	0	5	316.949	154.746
6	0	5	321.344	147.281
6	0	5	326.254	139.676
6	0	5	331.75	132
6	0	5	337.902	124.324
6	0	5	341.247	120.508
6	0	5	344.781	116.719
6	0	5	348.515	112.964
6	0	5	352.457	109.254
6	0	5	356.616	105.596
6	0	5	361	102
6	0	5	NA	NA
6	0	6	361	102
6	0	6	353.281	102.096
6	0	6	345.595	102.385
6	0	6	337.945	102.864
6	0	6	330.335	103.532
6	0	6	322.768	104.389
6	0	6	315.249	105.432
6	0	6	307.78	106.66
6	0	6	300.365	108.072
6	0	6	293.008	109.667
6	0	6	285.712	111.443
6	0	6	278.481	113.399
6	0	6	271.319	115.533
6	0	6	264.228	117.844
6	0	6	257.212	120.332
6	0	6	250.276	122.993
6	0	6	243.422	125.828
6	0	6	236.654	128.835
6	0	6	229.976	132.012
6	0	6	223.391	135.358
6	0	6	216.902	138.871
6	0	6	210.514	142.551
6	0	6	204.23	146.396
6	0	6	198.052	150.405
6	0	6	191.986	154.576
6	0	6	186.035	158.908
6	0	6	180.201	163.4
6	0	6	174.489	168.049
6	0	6	168.902	172.856
6	0	6	163.443	177.818
6	0	6	158.117	182.935
6	0	6	152.926	188.204
6	0	6	147.875	193.625
6	0	6	142.967	199.196
6	0	6	138.204	204.916
6	0	6	133.592	210.783
6	0	6	129.134	216.796
6	0	6	124.832	222.954
6	0	6	120.691	229.256
6	0	6	116.714	235.699
6	0	6	112.904	242.283
6	0	6	109.266	249.007
6	0	6	105.803	255.868
6	0	6	102.518	262.866
6	0	6	99.414	270
6	0	6	96.496	277.267
6	0	6	93.767	284.667
6	0	6	91.231	292.198
6	0	6	88.891	299.859
6	0	6	86.75	307.649
6	0	6	84.812	315.566
6	0	6	83.081	323.608
6	0	6	81.56	331.776
6	0	6	80.253	340.066
6	0	6	79.164	348.478
6	0	6	78.295	357.011
6	0	6	77.65	365.662
6	0	6	77.234	374.431
6	0	6	77.049	383.317
6	0	6	77.099	392.318
6	0	6	77.388	401.432
6	0	6	77.919	410.659
6	0	6	78.695	419.997
6	0	6	79.721	429.444
6	0	6	81	439
6	0	6	81	439
6	0	6	82.184	446.197
6	0	6	83.488	453.172
6	0	6	84.916	459.936
6	0	6	86.469	466.5
6	0	6	88.151	472.877
6	0	6	89.965	479.078
6	0	6	91.914	485.115
6	0	6	94	491
6	0	6	96.227	496.744
6	0	6	98.598	502.359
6	0	6	101.115	507.857
6	0	6	103.781	513.25
6	0	6	106.6	518.549
6	0	6	109.574	523.766
6	0	6	112.707	528.912
6	0	6	116	534
6	0	6	116	534
6	0	6	121.012	540.898
6	0	6	126.281	547.375
6	0	6	131.785	553.477
6	0	6	137.5	559.25
6	0	6	143.402	564.742
6	0	6	149.469	570
6	0	6	155.676	575.07
6	0	6	162	580
6	0	6	162	580
6	0	6	167.467	584.166
6	0	6	173.297	588.391
6	0	6	185.625	596.875
6	0	6	210	613
6	0	6	210	613
6	0	6	217.926	618.186
6	0	6	225.221	623.266
6	0	6	231.909	628.275
6	0	6	238.016	633.25
6	0	6	243.566	638.225
6	0	6	248.584	643.234
6	0	6	253.095	648.314
6	0	6	257.125	653.5
6	0	6	260.698	658.826
6	0	6	263.838	664.328
6	0	6	266.571	670.041
6	0	6	268.922	676
6	0	6	270.915	682.24
6	0	6	272.576	688.797
6	0	6	273.929	695.705
6	0	6	275	703
6	0	6	275	703
6	0	6	275.453	706.809
6	0	6	275.717	710.734
6	0	6	275.859	718.938
6	0	6	275.791	727.609
6	0	6	275.875	736.75
6	0	6	276.088	741.496
6	0	6	276.475	746.359
6	0	6	277.081	751.34
6	0	6	277.953	756.438
6	0	6	279.135	761.652
6	0	6	280.674	766.984
6	0	6	282.614	772.434
6	0	6	285	778
6	0	6	285	778
6	0	6	286.924	781.671
6	0	6	288.947	785.184
6	0	6	291.064	788.539
6	0	6	293.275	791.736
6	0	6	295.578	794.776
6	0	6	297.97	797.659
6	0	6	300.45	800.384
6	0	6	303.016	802.953
6	0	6	305.664	805.365
6	0	6	308.395	807.62
6	0	6	311.205	809.719
6	0	6	314.092	811.662
6	0	6	317.054	813.449
6	0	6	320.091	815.08
6	0	6	323.198	816.555
6	0	6	326.375	817.875
6	0	6	329.619	819.04
6	0	6	332.929	820.049
6	0	6	336.302	820.904
6	0	6	339.736	821.604
6	0	6	343.23	822.149
6	0	6	346.781	822.54
6	0	6	350.387	822.777
6	0	6	354.047	822.859
6	0	6	357.758	822.788
6	0	6	361.518	822.564
6	0	6	369.178	821.654
6	0	6	377.01	820.133
6	0	6	385	818
6	0	6	385	818
6	0	6	393.585	815.595
6	0	6	401.744	813.621
6	0	6	409.519	812.063
6	0	6	416.953	810.906
6	0	6	424.088	810.136
6	0	6	430.967	809.738
6	0	6	437.632	809.698
6	0	6	444.125	810
6	0	6	450.49	810.63
6	0	6	456.768	811.574
6	0	6	463.002	812.817
6	0	6	469.234	814.344
6	0	6	475.508	816.14
6	0	6	481.865	818.191
6	0	6	488.348	820.483
6	0	6	495	823
6	0	6	495	823
6	0	6	556	849
6	0	6	556	849
6	0	6	561.079	851.156
6	0	6	566.183	853.121
6	0	6	571.304	854.892
6	0	6	576.432	856.467
6	0	6	581.557	857.841
6	0	6	586.672	859.013
6	0	6	591.765	859.978
6	0	6	596.828	860.734
6	0	6	601.852	861.278
6	0	6	606.826	861.606
6	0	6	611.743	861.716
6	0	6	616.592	861.604
6	0	6	621.364	861.266
6	0	6	626.05	860.701
6	0	6	630.64	859.905
6	0	6	635.125	858.875
6	0	6	639.496	857.607
6	0	6	643.743	856.099
6	0	6	647.858	854.348
6	0	6	651.83	852.35
6	0	6	655.651	850.102
6	0	6	659.31	847.601
6	0	6	662.8	844.844
6	0	6	666.109	841.828
6	0	6	669.23	838.55
6	0	6	672.153	835.007
6	0	6	674.867	831.195
6	0	6	677.365	827.111
6	0	6	679.637	822.753
6	0	6	681.673	818.117
6	0	6	683.463	813.201
6	0	6	685	808
6	0	6	685	808
6	0	6	687.797	797.172
6	0	6	690.125	785.875
6	0	6	691.084	780.139
6	0	6	691.891	774.391
6	0	6	692.533	768.666
6	0	6	693	763
6	0	6	693	763
6	0	6	694.156	745.531
6	0	6	694.75	730.5
6	0	6	694.969	715.469
6	0	6	695	698
6	0	6	695	698
6	0	6	695	594
6	0	6	695	594
6	0	6	694.242	569.758
6	0	6	692.688	539.938
6	0	6	691.597	523.36
6	0	6	690.289	505.898
6	0	6	688.759	487.722
6	0	6	687	469
6	0	6	685.007	449.903
6	0	6	682.773	430.602
6	0	6	680.294	411.265
6	0	6	677.562	392.062
6	0	6	674.573	373.165
6	0	6	671.32	354.742
6	0	6	667.798	336.964
6	0	6	664	320
6	0	6	664	320
6	0	6	660.9	308.16
6	0	6	657.578	297.281
6	0	6	653.998	287.199
6	0	6	650.125	277.75
6	0	6	645.924	268.77
6	0	6	641.359	260.094
6	0	6	636.396	251.559
6	0	6	631	243
6	0	6	631	243
6	0	6	624.748	233.982
6	0	6	618.672	225.609
6	0	6	612.666	217.775
6	0	6	606.625	210.375
6	0	6	600.443	203.303
6	0	6	594.016	196.453
6	0	6	587.236	189.721
6	0	6	580	183
6	0	6	580	183
6	0	6	575.783	179.274
6	0	6	571.389	175.598
6	0	6	562.109	168.406
6	0	6	552.244	161.449
6	0	6	541.875	154.75
6	0	6	531.084	148.332
6	0	6	519.953	142.219
6	0	6	508.564	136.434
6	0	6	497	131
6	0	6	497	131
6	0	6	489.298	127.389
6	0	6	481.23	124.053
6	0	6	472.852	120.983
6	0	6	464.219	118.172
6	0	6	455.386	115.613
6	0	6	446.41	113.299
6	0	6	437.346	111.222
6	0	6	428.25	109.375
6	0	6	419.177	107.751
6	0	6	410.184	106.342
6	0	6	401.325	105.141
6	0	6	392.656	104.141
6	0	6	384.234	103.334
6	0	6	376.113	102.713
6	0	6	368.35	102.271
6	0	6	361	102
6	0	6	NA	NA
7	0	1	456	890
7	0	1	450.08	895.456
7	0	1	444.043	900.578
7	0	1	437.899	905.367
7	0	1	431.654	909.828
7	0	1	425.318	913.964
7	0	1	418.898	917.778
7	0	1	412.404	921.273
7	0	1	405.842	924.453
7	0	1	399.221	927.321
7	0	1	392.55	929.88
7	0	1	385.837	932.134
7	0	1	379.089	934.086
7	0	1	372.316	935.739
7	0	1	365.524	937.096
7	0	1	358.724	938.161
7	0	1	351.922	938.938
7	0	1	345.127	939.428
7	0	1	338.347	939.636
7	0	1	331.591	939.565
7	0	1	324.866	939.219
7	0	1	318.181	938.6
7	0	1	311.544	937.711
7	0	1	304.963	936.557
7	0	1	298.447	935.141
7	0	1	292.004	933.465
7	0	1	285.641	931.533
7	0	1	279.368	929.348
7	0	1	273.192	926.914
7	0	1	267.121	924.234
7	0	1	261.164	921.311
7	0	1	255.33	918.149
7	0	1	249.625	914.75
7	0	1	244.059	911.118
7	0	1	238.639	907.257
7	0	1	233.375	903.17
7	0	1	228.273	898.859
7	0	1	223.343	894.329
7	0	1	218.592	889.583
7	0	1	214.029	884.623
7	0	1	209.662	879.453
7	0	1	205.499	874.077
7	0	1	201.549	868.498
7	0	1	197.819	862.718
7	0	1	194.318	856.742
7	0	1	191.054	850.573
7	0	1	188.035	844.213
7	0	1	185.269	837.667
7	0	1	182.766	830.938
7	0	1	180.532	824.028
7	0	1	178.576	816.941
7	0	1	176.907	809.681
7	0	1	175.532	802.25
7	0	1	174.46	794.652
7	0	1	173.699	786.891
7	0	1	173.257	778.969
7	0	1	173.143	770.891
7	0	1	173.364	762.658
7	0	1	173.929	754.275
7	0	1	174.846	745.745
7	0	1	176.123	737.07
7	0	1	177.769	728.255
7	0	1	179.792	719.303
7	0	1	182.199	710.217
7	0	1	185	701
7	0	1	185	701
7	0	1	188.938	689.469
7	0	1	193.25	677.75
7	0	1	195.547	671.996
7	0	1	197.938	666.406
7	0	1	200.422	661.051
7	0	1	203	656
7	0	1	203	656
7	0	1	209.484	644.172
7	0	1	215.875	633.375
7	0	1	222.828	622.391
7	0	1	231	610
7	0	1	231	610
7	0	1	237.172	601.156
7	0	1	243.625	592.5
7	0	1	257	575
7	0	1	257	575
7	0	1	259.589	571.165
7	0	1	261.73	567.525
7	0	1	263.42	564.064
7	0	1	264.656	560.766
7	0	1	265.435	557.614
7	0	1	265.754	554.592
7	0	1	265.61	551.684
7	0	1	265	548.875
7	0	1	263.921	546.148
7	0	1	262.371	543.486
7	0	1	260.346	540.875
7	0	1	257.844	538.297
7	0	1	254.861	535.737
7	0	1	251.395	533.178
7	0	1	247.442	530.604
7	0	1	243	528
7	0	1	243	528
7	0	1	225.625	517.875
7	0	1	217.266	512.672
7	0	1	209	507
7	0	1	209	507
7	0	1	204.782	503.779
7	0	1	201.133	500.498
7	0	1	198.058	497.167
7	0	1	195.562	493.797
7	0	1	193.653	490.397
7	0	1	192.336	486.979
7	0	1	191.616	483.551
7	0	1	191.482	481.837
7	0	1	191.5	480.125
7	0	1	191.67	478.416
7	0	1	191.993	476.711
7	0	1	193.102	473.318
7	0	1	194.831	469.958
7	0	1	197.188	466.641
7	0	1	200.177	463.376
7	0	1	203.805	460.174
7	0	1	208.077	457.045
7	0	1	213	454
7	0	1	213	454
7	0	1	219.117	450.887
7	0	1	224.812	448.219
7	0	1	230.227	445.879
7	0	1	235.5	443.75
7	0	1	246.188	439.656
7	0	1	258	435
7	0	1	258	435
7	0	1	262.222	433.111
7	0	1	265.902	431.186
7	0	1	269.061	429.21
7	0	1	271.719	427.172
7	0	1	273.896	425.057
7	0	1	275.613	422.854
7	0	1	276.891	420.547
7	0	1	277.75	418.125
7	0	1	278.21	415.574
7	0	1	278.293	412.881
7	0	1	278.018	410.032
7	0	1	277.406	407.016
7	0	1	276.478	403.817
7	0	1	275.254	400.424
7	0	1	273.754	396.823
7	0	1	272	393
7	0	1	272	393
7	0	1	266.188	382.078
7	0	1	260.75	371.625
7	0	1	255.688	361.359
7	0	1	251	351
7	0	1	251	351
7	0	1	249.359	346.255
7	0	1	248.188	341.773
7	0	1	247.484	337.562
7	0	1	247.25	333.625
7	0	1	247.484	329.97
7	0	1	248.188	326.602
7	0	1	249.359	323.526
7	0	1	251	320.75
7	0	1	253.109	318.278
7	0	1	255.688	316.117
7	0	1	258.734	314.272
7	0	1	262.25	312.75
7	0	1	266.234	311.556
7	0	1	270.688	310.695
7	0	1	275.609	310.175
7	0	1	281	310
7	0	1	281	310
7	0	1	286.791	310.178
7	0	1	292.828	310.672
7	0	1	298.982	311.424
7	0	1	305.125	312.375
7	0	1	316.859	314.641
7	0	1	327	317
7	0	1	327	317
7	0	1	337.484	320.188
7	0	1	347.875	323.75
7	0	1	358.078	327.688
7	0	1	368	332
7	0	1	368	332
7	0	1	372.098	334.295
7	0	1	376.781	336.672
7	0	1	387.25	341.625
7	0	1	398.094	346.766
7	0	1	403.246	349.377
7	0	1	408	352
7	0	1	408	352
7	0	1	413.352	354.528
7	0	1	418.718	356.862
7	0	1	424.094	359.002
7	0	1	429.477	360.945
7	0	1	434.862	362.693
7	0	1	440.247	364.243
7	0	1	445.628	365.596
7	0	1	451	366.75
7	0	1	456.361	367.705
7	0	1	461.706	368.46
7	0	1	467.032	369.014
7	0	1	472.336	369.367
7	0	1	477.613	369.518
7	0	1	482.86	369.466
7	0	1	488.074	369.21
7	0	1	493.25	368.75
7	0	1	498.385	368.085
7	0	1	503.476	367.214
7	0	1	508.518	366.136
7	0	1	513.508	364.852
7	0	1	518.442	363.359
7	0	1	523.317	361.657
7	0	1	528.13	359.746
7	0	1	532.875	357.625
7	0	1	537.55	355.293
7	0	1	542.151	352.749
7	0	1	546.675	349.993
7	0	1	551.117	347.023
7	0	1	555.474	343.84
7	0	1	559.743	340.442
7	0	1	563.92	336.829
7	0	1	568	333
7	0	1	568	333
7	0	1	576.516	324.656
7	0	1	584.375	317.25
7	0	1	600	303
7	0	1	600	303
7	0	1	615.625	290
7	0	1	623.484	283.594
7	0	1	632	277
7	0	1	632	277
7	0	1	637.709	273.301
7	0	1	643.547	269.719
7	0	1	649.455	266.277
7	0	1	655.375	263
7	0	1	667.016	257.031
7	0	1	678	252
7	0	1	678	252
7	0	1	688.516	248.438
7	0	1	699.125	245.25
7	0	1	709.922	242.438
7	0	1	721	240
7	0	1	721	240
7	0	1	726.659	239.117
7	0	1	732.193	238.529
7	0	1	737.594	238.229
7	0	1	742.855	238.213
7	0	1	747.969	238.476
7	0	1	752.926	239.013
7	0	1	757.721	239.82
7	0	1	762.344	240.891
7	0	1	766.788	242.221
7	0	1	771.046	243.805
7	0	1	775.11	245.639
7	0	1	778.973	247.717
7	0	1	782.625	250.034
7	0	1	786.061	252.587
7	0	1	789.272	255.368
